292,$9.99,Baldur's Gate II,December 16 2014,Medium Maturity,10000 - 50000,3.0 and up,Beamdog,Role Playing,Beamdog,https://play.google.com/store/apps/details?id=com.beamdog.baldursgateIIenhancededition,com.beamdog.baldursgateIIenhancededition
248,$2.99,Kids Learn to Read,April 29 2015,Everyone,50000 - 100000,2.3 and up,N/A,Educational,Intellijoy,https://play.google.com/store/apps/details?id=com.intellijoy.android.reading,com.intellijoy.android.reading
286,$1.99,Wedding Dash Deluxe,April 16 2014,2.27.5,45M,50000 - 100000,Everyone,Family,Glu,https://play.google.com/store/apps/details?id=com.playfirst.playground.weddingdashdeluxe,com.playfirst.playground.weddingdashdeluxe
282,$1.99,Where's My Perry?,January 7 2014,1.5.0,46M,1000000 - 5000000,Everyone,Puzzle,Disney,https://play.google.com/store/apps/details?id=com.disney.WMP,com.disney.WMP
267,$2.99,THE KING OF FIGHTERS '97,February 26 2014,1.1,56M,50000 - 100000,Medium Maturity,Arcade,SNK PLAYMORE,https://play.google.com/store/apps/details?id=com.snkplaymore.android001,com.snkplaymore.android001
258,$2.47,Table Top Racing Premium,April 3 2015,1.0.38,124M,10000 - 50000,Low Maturity,Racing,Playrise Digital Ltd,https://play.google.com/store/apps/details?id=com.playrisedigital.ttge,com.playrisedigital.ttge
298,$3.99,Elder Sign: Omens,November 19 2014,Varies with device,Varies with device,50000 - 100000,Medium Maturity,Board,Fantasy Flight Games,https://play.google.com/store/apps/details?id=com.fantasyflightgames.ESAndroid,com.fantasyflightgames.ESAndroid
266,$1.99,Heroes and Castles,December 1 2014,Medium Maturity,10000 - 50000,2.3 and up,Foursaken Media,Action,Foursaken Media,https://play.google.com/store/apps/details?id=com.foursakenmedia.heroesandcastles,com.foursakenmedia.heroesandcastles
288,$1.99,Star Traders RPG Elite,May 5 2015,5.8.15,18M,50000 - 100000,Low Maturity,Role Playing,Cory Trese,https://play.google.com/store/apps/details?id=com.corytrese.games.startraderselite,com.corytrese.games.startraderselite
263,$0.99,Jumping Finn Turbo,September 10 2014,1.1.6,48M,50000 - 100000,Low Maturity,Arcade,Cartoon Network,https://play.google.com/store/apps/details?id=com.turner.jft,com.turner.jft
276,$2.99,Fieldrunners 2,November 24 2014,1.3,298M,100000 - 500000,Medium Maturity,Casual,Subatomic Studios LLC,https://play.google.com/store/apps/details?id=com.subatomicstudios.fieldrunners2,com.subatomicstudios.fieldrunners2
265,$9.99,CHRONO TRIGGER,April 6 2015,1.0.4,36M,50000 - 100000,Low Maturity,Role Playing,SQUARE ENIX Co.Ltd.,https://play.google.com/store/apps/details?id=com.square_enix.android_googleplay.chrono,com.square_enix.android_googleplay.chrono
285,$1.99,Temple Run: Brave,January 28 2015,1.5.2,38M,500000 - 1000000,Low Maturity,Arcade,Disney,https://play.google.com/store/apps/details?id=com.disney.brave_google,com.disney.brave_google
274,$2.99,Pumped BMX 2,December 10 2014,1.0,37M,10000 - 50000,Everyone,Sports,Noodlecake Studios Inc,https://play.google.com/store/apps/details?id=com.noodlecake.pumped2,com.noodlecake.pumped2
296,$1.35,Rise Wars (Risk game),November 29 2014,6.3,7.6M,5000 - 10000,Everyone,Strategy,ALLSOFtware,https://play.google.com/store/apps/details?id=com.allso.risewars,com.allso.risewars
241,$9.99,Broken Age,April 27 2015,Everyone,500 - 1000,4.1 and up,N/A,Adventure,Double Fine Productions,https://play.google.com/store/apps/details?id=com.doublefine.dfa,com.doublefine.dfa
300,$0.99,Random Heroes 3,April 20 2015,1.32,33M,1000 - 5000,Low Maturity,Action,Noodlecake Studios Inc,https://play.google.com/store/apps/details?id=com.noodlecake.randomheroes3,com.noodlecake.randomheroes3
284,$1.99,Dark Echo,April 24 2015,1.2,39M,50000 - 100000,Medium Maturity,Puzzle,RAC7,https://play.google.com/store/apps/details?id=com.rac7.DarkEcho,com.rac7.DarkEcho
262,$0.99,Cut the Rope,April 6 2015,Varies with device,Varies with device,1000000 - 5000000,Low Maturity,Puzzle,ZeptoLab,https://play.google.com/store/apps/details?id=com.zeptolab.ctr.paid,com.zeptolab.ctr.paid
295,$2.99,Dice With Buddies™,May 12 2015,Varies with device,Varies with device,50000 - 100000,Medium Maturity,Board,Scopely,https://play.google.com/store/apps/details?id=com.withbuddies.dice,com.withbuddies.dice
278,$1.99,Scramble With Friends,April 7 2015,Varies with device,Varies with device,100000 - 500000,Medium Maturity,Word,Zynga,https://play.google.com/store/apps/details?id=com.zynga.scramble.paid,com.zynga.scramble.paid
297,$1.99,Dr. Panda's Swimming Pool,January 14 2015,1.01,70M,10000 - 50000,Everyone,Family,Dr. Panda Ltd,https://play.google.com/store/apps/details?id=com.tribeplay.swimmingpool,com.tribeplay.swimmingpool
294,$0.99,Dolphin Simulator,December 10 2014,1.1,43M,10000 - 50000,Low Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.dolphinsimulator,com.glutenfreegames.dolphinsimulator
272,$0.99,MultiCraft Beta [Elite],February 28 2015,1.0.0,16M,10000 - 50000,Everyone,Adventure,MultiCraft LLC,https://play.google.com/store/apps/details?id=com.MultiCraft.Beta.Elite,com.MultiCraft.Beta.Elite
271,$1.99,Solitaire+,April 29 2015,1.4.2,23M,100000 - 500000,Everyone,Card,Brainium Studios,https://play.google.com/store/apps/details?id=com.brainium.solitaire,com.brainium.solitaire
299,$0.99,Griffin Simulator,November 5 2014,1,47M,5000 - 10000,Medium Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.griffinsimulator,com.glutenfreegames.griffinsimulator
269,$3.99,Out There,October 26 2014,Varies with device,Varies with device,50000 - 100000,Low Maturity,Strategy,Mi-Clos Studio,https://play.google.com/store/apps/details?id=com.miclos.google.games.outthere,com.miclos.google.games.outthere
275,$1.99,Fieldrunners HD,January 3 2014,1.20,37M,100000 - 500000,Everyone,Casual,Subatomic Studios LLC,https://play.google.com/store/apps/details?id=com.subatomicstudios,com.subatomicstudios
283,$1.99,FPS Creator,May 2 2015,1.0.0,10M,100 - 500,High Maturity,Action,SilentWorks,https://play.google.com/store/apps/details?id=org.silentworks.fpscreator,org.silentworks.fpscreator
270,$0.99,Cheetah Simulator,October 23 2014,1.1,43M,10000 - 50000,Medium Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.cheetahsimulator,com.glutenfreegames.cheetahsimulator
254,$2.99,Sonic 4 Episode II,January 3 2014,1.4,385M,100000 - 500000,Low Maturity,Arcade,SEGA,https://play.google.com/store/apps/details?id=com.sega.sonic4ep2,com.sega.sonic4ep2
243,$0.99,Townsmen Premium,May 11 2015,1.5.0,43M,100000 - 500000,Everyone,Simulation,HandyGames,https://play.google.com/store/apps/details?id=com.hg.townsmen7,com.hg.townsmen7
293,$1.95,Freddy -Block Survival Shooter,February 5 2015,1.0,27M,5000 - 10000,Low Maturity,Action,Imagine Ink,https://play.google.com/store/apps/details?id=com.imagineink.freedyandroid,com.imagineink.freedyandroid
250,$0.99,Climax,May 13 2015,1.1.0,17M,500 - 1000,Low Maturity,Trivia,studio baikin,https://play.google.com/store/apps/details?id=air.com.studiobaikin.climax,air.com.studiobaikin.climax
290,$3.99,FATAL FURY SPECIAL,April 2 2015,1.0.0,34M,10000 - 50000,Low Maturity,Arcade,SNK PLAYMORE,https://play.google.com/store/apps/details?id=com.snkplaymore.android012,com.snkplaymore.android012
277,$0.99,Miner,January 1 2015,1.5.1,15M,10000 - 50000,Everyone,Arcade,Palata Media,https://play.google.com/store/apps/details?id=nl.palatamedia.miner,nl.palatamedia.miner
252,$0.99,Battledots,May 6 2015,1.01,40M,500 - 1000,Everyone,Strategy,Kloppe Media,https://play.google.com/store/apps/details?id=com.KloppeMedia.Battledots,com.KloppeMedia.Battledots
264,$2.99,Rayman Fiesta Run,April 28 2015,1.2.5,203M,100000 - 500000,Everyone,Action,Ubisoft Entertainment,https://play.google.com/store/apps/details?id=com.ubisoft.rayman.fiestarun,com.ubisoft.rayman.fiestarun
256,$2.99,1941: World War Strategy,April 14 2014,1.2.3,28M,10000 - 50000,Everyone,Strategy,ElectroWolff Games,https://play.google.com/store/apps/details?id=com.electrowolff.war,com.electrowolff.war
259,$4.99,Dungeon Village,May 23 2014,1.0.8,5.2M,100000 - 500000,Everyone,Arcade,Kairosoft Co.Ltd,https://play.google.com/store/apps/details?id=net.kairosoft.android.bouken_en,net.kairosoft.android.bouken_en
249,$1.20,Wrath of Obama,April 15 2015,1.0.13,157M,500 - 1000,Medium Maturity,Action,Ankaar Productions,https://play.google.com/store/apps/details?id=com.ankaarproductions.wrathofobama,com.ankaarproductions.wrathofobama
281,$2.99,Wordfeud,April 12 2015,2.6.0,4.1M,100000 - 500000,Low Maturity,Word,Bertheussen IT,https://play.google.com/store/apps/details?id=com.hbwares.wordfeud.full,com.hbwares.wordfeud.full
279,$1.99,Blackthorn Castle,May 6 2015,3.0,104M,5000 - 10000,Everyone,Adventure,Lone Wolf Games,https://play.google.com/store/apps/details?id=com.lonewolfgames.blackthorncastle,com.lonewolfgames.blackthorncastle
268,$4.99,Anime Studio Story,February 12 2015,1.0.6,7.5M,10000 - 50000,Everyone,Simulation,Kairosoft Co.Ltd,https://play.google.com/store/apps/details?id=net.kairosoft.android.animestudio_en,net.kairosoft.android.animestudio_en
255,$7.99,NHL 2K,December 10 2014,1.0.3,319M,10000 - 50000,Low Maturity,Sports,2K Games Inc.,https://play.google.com/store/apps/details?id=com.t2ksports.nhl2k15,com.t2ksports.nhl2k15
244,$1.99,Basketball Dynasty Manager 15,May 11 2015,1.0.3,19M,100 - 500,Everyone,Sports,InczeTigate,https://play.google.com/store/apps/details?id=air.DM15,air.DM15
246,$5.99,Pacific Fleet,May 13 2014,2.10,30M,50000 - 100000,Medium Maturity,Simulation,Killerfish Games,https://play.google.com/store/apps/details?id=com.psidevelopment.pacificfleet,com.psidevelopment.pacificfleet
251,$0.99,Zombie Gunship: Gun Dead 3D,January 23 2015,Medium Maturity,100000 - 500000,2.3.3 and up,Limbic,Action,Limbic,https://play.google.com/store/apps/details?id=com.limbic.ac130,com.limbic.ac130
329,$2.99,War of the Zombie,May 13 2015,1.2.66,93M,5000 - 10000,Medium Maturity,Strategy,Van der Veer Games,https://play.google.com/store/apps/details?id=com.vanderveergames.wotz,com.vanderveergames.wotz
359,$0.99,Snail Bob: Finding Home,April 2 2015,1.0,17M,1000 - 5000,Everyone,Family,tinyBuild,https://play.google.com/store/apps/details?id=com.playtomax.snail_bob,com.playtomax.snail_bob
322,$1.99,Hotel Dash Deluxe,April 14 2014,1.25.30,39M,10000 - 50000,Everyone,Casual,Glu,https://play.google.com/store/apps/details?id=com.playfirst.playground.hoteldashdeluxe,com.playfirst.playground.hoteldashdeluxe
338,$0.99,SHADOWGUN,March 17 2015,Medium Maturity,100000 - 500000,2.3 and up,N/A,Arcade,MADFINGER Games,https://play.google.com/store/apps/details?id=com.madfingergames.shadowgun,com.madfingergames.shadowgun
304,$2.81,Project NEXTGEN,May 8 2015,1.0,80M,1000 - 5000,Everyone,Simulation,WELG,https://play.google.com/store/apps/details?id=com.welg.pn,com.welg.pn
345,$8.99,Secret of Mana,November 11 2014,3.1.012,66M,10000 - 50000,Low Maturity,Action,SQUARE ENIX Co.Ltd.,https://play.google.com/store/apps/details?id=com.square_enix.secret,com.square_enix.secret
342,$3.99,Calling All Mixels,August 26 2014,Everyone,50000 - 100000,4.0 and up,Cartoon Network,Action,Cartoon Network,https://play.google.com/store/apps/details?id=com.turner.mixels,com.turner.mixels
326,$5.00,Sorcery! 2,February 4 2015,1.0.6,172M,10000 - 50000,Low Maturity,Role Playing,inkle Ltd,https://play.google.com/store/apps/details?id=com.inkle.sorcery2,com.inkle.sorcery2
331,$0.99,Sabertooth Tiger Simulator,December 30 2014,1,47M,5000 - 10000,Low Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.sabertoothsimulator,com.glutenfreegames.sabertoothsimulator
333,$1.99,Draw Rider +,March 3 2015,5.5,33M,10000 - 50000,Everyone,Racing,17Studio,https://play.google.com/store/apps/details?id=com.Studio17.drawriderplus,com.Studio17.drawriderplus
314,$4.99,Need for Speed™ Hot Pursuit,January 13 2014,1.0.60,7.6M,100000 - 500000,Everyone,Racing,Electronic Arts Inc,https://play.google.com/store/apps/details?id=com.eamobile.nfshp_na_wf,com.eamobile.nfshp_na_wf
324,$0.99,LEGO® Star Wars™ Microfighters,January 29 2015,1.03,211M,50000 - 100000,Everyone,Arcade,Warner Bros. International Enterprises,https://play.google.com/store/apps/details?id=com.wb.goog.starwars.microfighters,com.wb.goog.starwars.microfighters
346,$0.99,Funky Karts,May 10 2015,1.0.6,6.1M,100 - 500,Everyone,Arcade,Willowbrite,https://play.google.com/store/apps/details?id=com.willowbrite.funky_karts,com.willowbrite.funky_karts
302,$1.15,Angry Birds Space Premium,May 6 2015,2.1.4,48M,1000000 - 5000000,Everyone,Arcade,Rovio Entertainment Ltd.,https://play.google.com/store/apps/details?id=com.rovio.angrybirdsspace.premium,com.rovio.angrybirdsspace.premium
354,$0.99,Zombie Kong - Platform Game,May 28 2014,1.0.0,11M,5000 - 10000,Everyone,Arcade,GamesForUs.inc,https://play.google.com/store/apps/details?id=com.gamesforus.zombie_kong,com.gamesforus.zombie_kong
358,$3.99,Teenage Mutant Ninja Turtles,July 23 2014,1.0.0,87M,10000 - 50000,Everyone,Action,Nickelodeon,https://play.google.com/store/apps/details?id=com.mtvn.tmntMovieGame,com.mtvn.tmntMovieGame
353,$1.52,TankTrouble,March 25 2015,1.0.7,10M,1000 - 5000,Low Maturity,Arcade,Subterranean Software,https://play.google.com/store/apps/details?id=com.subterraneansoftware.tanktrouble.android,com.subterraneansoftware.tanktrouble.android
343,$1.99,Weaphones™ WW2: Firearms Sim,August 8 2014,1.4.1,32M,50000 - 100000,High Maturity,Simulation,OranginalPlan,https://play.google.com/store/apps/details?id=air.com.oranginalplan.weaphonesww2,air.com.oranginalplan.weaphonesww2
317,$0.99,Jurassic Life: T Rex Simulator,August 18 2014,1.2,35M,10000 - 50000,Low Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.dinosaursimulator,com.glutenfreegames.dinosaursimulator
312,$1.99,Doodle God™ HD,April 22 2015,3.1.09,44M,10000 - 50000,Low Maturity,Puzzle,JoyBits Co. Ltd.,https://play.google.com/store/apps/details?id=joybits.doodlegod_hd,joybits.doodlegod_hd
311,$2.99,Guardians of the Galaxy: TUW,October 1 2014,1.3,42M,50000 - 100000,Low Maturity,Action,Marvel Games,https://play.google.com/store/apps/details?id=com.marvel.guardiansofthegalaxy_goo,com.marvel.guardiansofthegalaxy_goo
341,$1.99,Border Siege [war & risk],March 8 2015,2.1.0,12M,100000 - 500000,Medium Maturity,Strategy,ElectroWolff Games,https://play.google.com/store/apps/details?id=com.game.drisk,com.game.drisk
323,$1.99,Sally's Spa,April 8 2013,1.4.91,1.1M,50000 - 100000,Everyone,Strategy,GameHouse,https://play.google.com/store/apps/details?id=com.realarcade.SSP,com.realarcade.SSP
319,$2.99,THE KING OF FIGHTERS '98,November 4 2014,1.2,70M,50000 - 100000,Medium Maturity,Arcade,SNK PLAYMORE,https://play.google.com/store/apps/details?id=com.snkplaymore.android007,com.snkplaymore.android007
316,$2.99,Papa's Freezeria HD,September 22 2014,Everyone,10000 - 50000,2.2 and up,Flipline Studios,Strategy,Flipline Studios,https://play.google.com/store/apps/details?id=air.com.flipline.papasfreezeriahd,air.com.flipline.papasfreezeriahd
344,$4.99,MLB Manager 2015,April 21 2015,1.1.7,154M,5000 - 10000,Low Maturity,Sports,OOTP Developments,https://play.google.com/store/apps/details?id=com.ootpdevelopments.mlbm2015,com.ootpdevelopments.mlbm2015
352,$15.99,FINAL FANTASY V,October 24 2014,1.1.1,145M,100000 - 500000,Low Maturity,Role Playing,SQUARE ENIX Co.Ltd.,https://play.google.com/store/apps/details?id=com.square_enix.android_googleplay.FFV_GP,com.square_enix.android_googleplay.FFV_GP
348,$2.99,Time Tangle - Adventure Time,September 24 2014,1.0.3,114M,10000 - 50000,Low Maturity,Action,Cartoon Network,https://play.google.com/store/apps/details?id=com.turner.timetangle,com.turner.timetangle
308,$2.99,Grudgeball - Regular Show,March 2 2015,1.0.3,166M,10000 - 50000,Low Maturity,Action,Cartoon Network,https://play.google.com/store/apps/details?id=com.turner.grudgeball,com.turner.grudgeball
351,$4.99,Galaxy Trucker,March 16 2015,1.1.5,47M,10000 - 50000,Medium Maturity,Board,Czech Games Edition,https://play.google.com/store/apps/details?id=com.czechgames.galaxytrucker,com.czechgames.galaxytrucker
321,$1.59,Peppa in the Supermarket PRO,April 17 2015,1.0.2,16M,500 - 1000,Low Maturity,Family,Peppa pig games,https://play.google.com/store/apps/details?id=com.PSVStudio.PeppaInTheSupermarketPro,com.PSVStudio.PeppaInTheSupermarketPro
318,$3.64,LetterSchool - learn write abc,April 23 2015,1.0.5,49M,5000 - 10000,Everyone,Educational,Sanoma Media,https://play.google.com/store/apps/details?id=com.letterschool,com.letterschool
356,$4.99,Battleheart Legacy,November 10 2014,1.2.5,360M,10000 - 50000,Medium Maturity,Role Playing,Mika Mobile,https://play.google.com/store/apps/details?id=com.MikaMobile.BattleheartLegacy,com.MikaMobile.BattleheartLegacy
306,$4.99,Adventure Time Game Wizard,March 12 2015,1.1.0,214M,10000 - 50000,Low Maturity,Adventure,Cartoon Network,https://play.google.com/store/apps/details?id=com.turner.pixelpressadventuretime,com.turner.pixelpressadventuretime
336,$1.99,Cooking Dash Deluxe,May 9 2014,2.25.4,48M,50000 - 100000,Everyone,Casual,Glu,https://play.google.com/store/apps/details?id=com.playfirst.playground.cookingdashdeluxe,com.playfirst.playground.cookingdashdeluxe
303,$0.99,Falcon Simulator,May 11 2015,1.0.2,48M,100 - 500,Low Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.falconsimulator,com.glutenfreegames.falconsimulator
355,$1.99,Stratego® Single Player,April 21 2015,1.0.9,33M,1000 - 5000,Everyone,Board,Youda Games Holding B.V.,https://play.google.com/store/apps/details?id=com.youdagames.stratego,com.youdagames.stratego
307,$1.99,Doodle Devil™,November 18 2014,2.5.33,46M,10000 - 50000,Low Maturity,Puzzle,JoyBits Co. Ltd.,https://play.google.com/store/apps/details?id=com.joybits.doodledevil_pay,com.joybits.doodledevil_pay
350,$2.99,NEED FOR SPEED™ Shift,January 13 2014,2.0.8,369M,100000 - 500000,Low Maturity,Racing,Electronic Arts Inc,https://play.google.com/store/apps/details?id=com.eamobile.nfsshift_na_wf,com.eamobile.nfsshift_na_wf
339,$1.20,sugar  sugar,January 8 2015,1.6,11M,10000 - 50000,Everyone,Puzzle,Bart Bonte,https://play.google.com/store/apps/details?id=air.air.SugarSugar,air.air.SugarSugar
328,$2.99,Sky Gamblers: Storm Raiders,January 12 2015,1.0.0,692M,50000 - 100000,Low Maturity,Arcade,Atypical Games,https://play.google.com/store/apps/details?id=com.atypicalgames.sgsr,com.atypicalgames.sgsr
325,$0.99,Carmageddon,June 19 2014,1.1.486,112M,100000 - 500000,High Maturity,Action,Stainless Games Ltd,https://play.google.com/store/apps/details?id=com.stainlessgames.carmageddon,com.stainlessgames.carmageddon
357,$1.21,Stranded Survival,February 1 2015,1.1.1,3.7M,10000 - 50000,Low Maturity,Adventure,Matthew Tory,https://play.google.com/store/apps/details?id=com.tory.survival.android,com.tory.survival.android
334,$3.99,Decked Builder,November 26 2014,2.4.3,37M,10000 - 50000,Everyone,Card,Decked Studios,https://play.google.com/store/apps/details?id=com.deckedbuilder.deckedbuilder,com.deckedbuilder.deckedbuilder
349,$0.99,Space Bounties Inc.,April 20 2015,2.1,29M,1000 - 5000,Low Maturity,Strategy,Dancing Cat Development,https://play.google.com/store/apps/details?id=com.dancingcatdev.spacebountiesinc,com.dancingcatdev.spacebountiesinc
360,$1.99,Ruzzle,April 15 2015,Varies with device,Varies with device,500000 - 1000000,Everyone,Word,MAG Interactive,https://play.google.com/store/apps/details?id=se.maginteractive.rumble,se.maginteractive.rumble
309,$1.00,MechCom - 3D RTS,August 8 2013,1.3,37M,10000 - 50000,Everyone,Strategy,Game Dev Team,https://play.google.com/store/apps/details?id=ru.gamedevteam.mechcom,ru.gamedevteam.mechcom
305,$9.99,The Banner Saga,April 16 2015,1.1.57,1.7G,10000 - 50000,Medium Maturity,Role Playing,Versus Evil,https://play.google.com/store/apps/details?id=air.com.stoicstudio.BannerSaga,air.com.stoicstudio.BannerSaga
347,$2.99,Double Dragon Trilogy,December 1 2014,1.6.5,89M,50000 - 100000,Low Maturity,Arcade,DotEmu,https://play.google.com/store/apps/details?id=com.dotemu.ddtrilogy,com.dotemu.ddtrilogy
315,$1.99,Skylanders Cloud Patrol,August 28 2014,1.9.6,98M,50000 - 100000,Everyone,Arcade,Activision Publishing Inc.,https://play.google.com/store/apps/details?id=com.activision.skylanders.cloudpatrol,com.activision.skylanders.cloudpatrol
332,$4.99,Time Mysteries 1 (Full),March 12 2015,Varies with device,Varies with device,1000 - 5000,Low Maturity,Adventure,Artifex Mundi sp. z o.o.,https://play.google.com/store/apps/details?id=com.artifexmundi.timemysteries1.gp.full,com.artifexmundi.timemysteries1.gp.full
301,$0.99,Ricky Carmichael's Motocross,May 13 2015,1.1.4,39M,100000 - 500000,Everyone,Racing,2XL Games Inc.,https://play.google.com/store/apps/details?id=com.twoxlgames.mxmatchup,com.twoxlgames.mxmatchup
330,$2.99,METAL SLUG X,January 5 2014,1.0,61M,50000 - 100000,Medium Maturity,Arcade,SNK PLAYMORE,https://play.google.com/store/apps/details?id=com.dotemu.neogeo.mslugx,com.dotemu.neogeo.mslugx
320,$1.99,Monkey Preschool Fix-It,January 7 2014,1.04,40M,10000 - 50000,Everyone,Educational,THUP Games,https://play.google.com/store/apps/details?id=com.thup.fixit,com.thup.fixit
327,$2.99,Choice of the Petal Throne,April 17 2015,1.0.3,3.6M,1000 - 5000,Medium Maturity,Role Playing,Choice of Games LLC,https://play.google.com/store/apps/details?id=com.choiceofgames.petalthrone,com.choiceofgames.petalthrone
335,$0.99,Alchemy Premium,July 15 2013,2.0.5.2,3.1M,50000 - 100000,Everyone,Puzzle,Andrey 'Zed' Zaikin,https://play.google.com/store/apps/details?id=me.zed_0xff.android.alchemy.premium,me.zed_0xff.android.alchemy.premium
337,$0.99,Survival Games,December 20 2014,1.2.8,30M,5000 - 10000,Medium Maturity,Adventure,Riovox,https://play.google.com/store/apps/details?id=com.joydo.survivalgamesnew,com.joydo.survivalgamesnew
313,$1.98,Block Clans -Survival Pixel PE,January 8 2015,1.0,231M,5000 - 10000,Low Maturity,Role Playing,Imagine Ink,https://play.google.com/store/apps/details?id=com.imagineink.BlockClansSurvivalPixelPEAndroid,com.imagineink.BlockClansSurvivalPixelPEAndroid
310,$2.99,Word Crack,May 11 2015,2.2.1,23M,5000 - 10000,Everyone,Word,Etermax,https://play.google.com/store/apps/details?id=com.etermax.wordcrack.pro,com.etermax.wordcrack.pro
340,$0.99,Chess,May 13 2015,2.31,9.1M,50000 - 100000,Everyone,Board,AI Factory Limited,https://play.google.com/store/apps/details?id=uk.co.aifactory.chess,uk.co.aifactory.chess
362,$2.99,Spy vs Spy,November 4 2014,1.0.1,45M,5000 - 10000,Low Maturity,Arcade,Chillingo,https://play.google.com/store/apps/details?id=com.chillingo.spyvsspy.android.ajagplay1,com.chillingo.spyvsspy.android.ajagplay1
375,$1.99,Second Grade Learning Games,April 26 2015,1.5,15M,10000 - 50000,Everyone,Educational,Kevin Bradford,https://play.google.com/store/apps/details?id=com.kevinbradford.games.secondgrade,com.kevinbradford.games.secondgrade
411,$19.99,DRAGON QUEST VIII,May 28 2014,1.0.1,1.4G,10000 - 50000,Low Maturity,Role Playing,SQUARE ENIX Co.Ltd.,https://play.google.com/store/apps/details?id=com.square_enix.android_googleplay.dq8,com.square_enix.android_googleplay.dq8
370,$2.99,SAMURAI SHODOWN II,January 14 2015,1.4,47M,10000 - 50000,Medium Maturity,Arcade,SNK PLAYMORE,https://play.google.com/store/apps/details?id=com.dotemu.neogeo.samsho2,com.dotemu.neogeo.samsho2
415,$0.99,TOI:Beyond the Iron Wall(SALE),October 8 2014,3.58,11M,1000 - 5000,Low Maturity,Role Playing,Little Killerz,https://play.google.com/store/apps/details?id=ep2.littlekillerz.ringstrail,ep2.littlekillerz.ringstrail
399,$0.99,Clear Vision 2,January 20 2015,1.0.3,33M,100000 - 500000,High Maturity,Arcade,DPFLASHES STUDIOS,https://play.google.com/store/apps/details?id=air.dpflashes.clearvision2,air.dpflashes.clearvision2
367,$0.99,Drag Racing 3D,March 28 2015,1.7.5.1,156M,50000 - 100000,Everyone,Racing,REVOLUTION FIST,https://play.google.com/store/apps/details?id=com.mvasiliy.dragracing3d,com.mvasiliy.dragracing3d
372,$4.99,Crazy Taxi,December 3 2013,1.20,228M,50000 - 100000,Low Maturity,Arcade,SEGA,https://play.google.com/store/apps/details?id=com.sega.CrazyTaxi,com.sega.CrazyTaxi
394,$1.99,Unpossible,December 3 2014,1.2.1,33M,50000 - 100000,Everyone,Racing,Acceleroto,https://play.google.com/store/apps/details?id=com.acceleroto.unpossible,com.acceleroto.unpossible
397,$1.99,Fish Tycoon,March 21 2011,1.0,5.7M,10000 - 50000,Everyone,Casual,Last Day of Work LLC,https://play.google.com/store/apps/details?id=com.ldw.android.fishtycoon,com.ldw.android.fishtycoon
392,$2.99,Backbreaker 2: Vengeance,January 9 2014,1.2.4,18M,50000 - 100000,Everyone,Sports,NaturalMotionGames Ltd,https://play.google.com/store/apps/details?id=com.ideaworks3d.tackle2,com.ideaworks3d.tackle2
402,$2.99,Air Navy Fighters,July 26 2013,2.01,25M,100000 - 500000,Low Maturity,Simulation,RORTOS,https://play.google.com/store/apps/details?id=it.rortos.airnavyfighters,it.rortos.airnavyfighters
364,$0.99,Wildlife Simulator: Crocodile,August 16 2014,1.0,35M,5000 - 10000,Low Maturity,Simulation,Gluten Free Games,https://play.google.com/store/apps/details?id=com.glutenfreegames.crocodilesimulator,com.glutenfreegames.crocodilesimulator
369,$1.69,Dino Robot - Dino Corps.,March 2 2015,1.01,25M,1000 - 5000,Everyone,Casual,TheFlash&FirstFox,https://play.google.com/store/apps/details?id=air.theflash.f2game.DinoCorps,air.theflash.f2game.DinoCorps
383,$0.99,The Shadow Sun,April 6 2015,1.08,480M,5000 - 10000,Medium Maturity,Role Playing,Ossian Studios Inc.,https://play.google.com/store/apps/details?id=com.ossianstudios.theshadowsun,com.ossianstudios.theshadowsun
377,$3.99,RPG Blood of Calamity,April 30 2015,1.1.0g,48M,1000 - 5000,Medium Maturity,Role Playing,KEMCO_GAMES (Kotobuki Solution Co. Ltd.),https://play.google.com/store/apps/details?id=kemco.magitec.yakusai,kemco.magitec.yakusai
387,$0.99,Newspaper Crossword Puzzles,December 26 2013,1.0.3,190k,5000 - 10000,Everyone,Puzzle,Androidputing Inc.,https://play.google.com/store/apps/details?id=com.androidputing.crossword.puzzle,com.androidputing.crossword.puzzle
379,$4.99,Superbrothers Sword & Sworcery,January 26 2015,Medium Maturity,100000 - 500000,2.3 and up,N/A,Adventure,Capybara Games,https://play.google.com/store/apps/details?id=com.capybaragames.sworcery,com.capybaragames.sworcery
408,$3.80,Thrive Island - Survival,February 2 2015,1.0921,41M,5000 - 10000,Medium Maturity,Action,John Wright,https://play.google.com/store/apps/details?id=com.JohnWright.ThriveIsland,com.JohnWright.ThriveIsland
374,$2.99,METAL SLUG 2,January 5 2014,1.0,40M,50000 - 100000,Medium Maturity,Arcade,SNK PLAYMORE,https://play.google.com/store/apps/details?id=com.dotemu.neogeo.mslug2,com.dotemu.neogeo.mslug2
